"","Chromosome","Position","Name"
"1368",6,157336087,"R:A-MEXP-192:RP11-302L3"
"1369",6,157366525,"R:A-MEXP-192:RP11-349D4"
"1370",6,158724302,"R:A-MEXP-192:RP11-330C14"
"1371",6,159028198,"R:A-MEXP-192:RP11-507C10"
"1372",6,159157203,"R:A-MEXP-192:RP11-388P20"
"1373",6,160137124,"R:A-MEXP-192:RP11-357E7"
"1374",6,164787307,"R:A-MEXP-192:RP11-555O8"
"1375",6,168048076,"R:A-MEXP-192:RP11-461A9"
"1376",6,169056347,"R:A-MEXP-192:RP11-388H24"
"1377",6,169212626,"R:A-MEXP-192:RP11-369A5_1"
"1378",6,169233621,"R:A-MEXP-192:RP11-417A5"
"1379",6,169251184,"R:A-MEXP-192:RP11-310O14"
"1380",6,169599016,"R:A-MEXP-192:RP11-552A22"
"1381",6,170247608,"R:A-MEXP-192:RP11-375F20"
"1382",7,119395,"R:A-MEXP-192:RP11-90P13"
"1383",7,835958,"R:A-MEXP-192:RP11-23D23"
"1384",7,2001476,"R:A-MEXP-192:CTC-329F6"
"1385",7,2632601,"R:A-MEXP-192:RP11-96L18"
"1386",7,2748764,"R:A-MEXP-192:GS1-191O15"
"1387",7,2871152,"R:A-MEXP-192:RP11-234N20"
"1388",7,2995502,"R:A-MEXP-192:RP11-191P07"
"1389",7,4310875,"R:A-MEXP-192:CTB-146A2"
"1390",7,5721719,"R:A-MEXP-192:GS1-42C19"
"1391",7,5893818,"R:A-MEXP-192:RP11-2K20"
"1392",7,7009907,"R:A-MEXP-192:GS1-54J22"
"1393",7,8614502,"R:A-MEXP-192:GS1-183H7"
"1394",7,9742705,"R:A-MEXP-192:GS1-124N22"
"1395",7,13571538,"R:A-MEXP-192:GS1-103O8"
"1396",7,15040926,"R:A-MEXP-192:RP11-14K1"
"1397",7,15461008,"R:A-MEXP-192:GS1-110E22"
"1398",7,16875426,"R:A-MEXP-192:GS1-165K6"
"1399",7,17355516,"R:A-MEXP-192:RP11-123E05"
"1400",7,17357896,"R:A-MEXP-192:RP11-_SEQ_MOVED_3L10"
"1401",7,17370306,"R:A-MEXP-192:RP11-1048I06"
"1402",7,18162101,"R:A-MEXP-192:RP11-70K03"
"1403",7,18504006,"R:A-MEXP-192:RP11-51L23"
"1404",7,18513817,"R:A-MEXP-192:CTB-168O22"
"1405",7,18975339,"R:A-MEXP-192:RP11-1055N07"
"1406",7,19148731,"R:A-MEXP-192:RP11-1019N05"
"1407",7,19212956,"R:A-MEXP-192:RP11-71F18"
"1408",7,19755900,"R:A-MEXP-192:RP11-49N21"
"1409",7,19991038,"R:A-MEXP-192:RP11-1008M05"
"1410",7,20617738,"R:A-MEXP-192:CTB-1D14"
"1411",7,22544432,"R:A-MEXP-192:RP11-243C06"
"1412",7,22573519,"R:A-MEXP-192:RP11-160L16"
"1413",7,24190541,"R:A-MEXP-192:RP11-1054C04"
"1414",7,24408214,"R:A-MEXP-192:CTB-148D3"
"1415",7,25362511,"R:A-MEXP-192:RP11-1002K14"
"1416",7,25902770,"R:A-MEXP-192:RP11-66O14"
"1417",7,26201972,"R:A-MEXP-192:GS1-213H12"
"1418",7,27108572,"R:A-MEXP-192:RP11-26E06"
"1419",7,27143186,"R:A-MEXP-192:RP11-1047F18"
"1420",7,27681612,"R:A-MEXP-192:CTB-23D20"
"1421",7,27945126,"R:A-MEXP-192:RP11-17H7"
"1422",7,27970934,"R:A-MEXP-192:RP11-1055L01"
"1423",7,29310964,"R:A-MEXP-192:RP11-34N11"
"1424",7,29760943,"R:A-MEXP-192:CTB-111H21"
"1425",7,30180909,"R:A-MEXP-192:RP11-242I04"
"1426",7,30309478,"R:A-MEXP-192:RP11-391A04"
"1427",7,30573531,"R:A-MEXP-192:RP11-54N19"
"1428",7,30597797,"R:A-MEXP-192:RP11-17C13"
"1429",7,30721726,"R:A-MEXP-192:RP11-1066A19"
"1430",7,31515944,"R:A-MEXP-192:GS1-124K10"
"1431",7,31566891,"R:A-MEXP-192:RP11-450H7"
"1432",7,31846820,"R:A-MEXP-192:RP11-93J06"
"1433",7,32542796,"R:A-MEXP-192:RP11-95N10"
"1434",7,32965487,"R:A-MEXP-192:GS1-174H8"
"1435",7,33418110,"R:A-MEXP-192:RP11-128O03"
"1436",7,33723672,"R:A-MEXP-192:RP11-1001I18"
"1437",7,34634776,"R:A-MEXP-192:GS1-24B21"
"1438",7,34986452,"R:A-MEXP-192:RP11-115G23"
"1439",7,35151674,"R:A-MEXP-192:RP11-178P02"
"1440",7,36363196,"R:A-MEXP-192:RP11-138E20"
"1441",7,36536763,"R:A-MEXP-192:RP11-87M15"
"1442",7,36992743,"R:A-MEXP-192:RP11-75O22"
"1443",7,37743537,"R:A-MEXP-192:GS1-100A6"
"1444",7,38673363,"R:A-MEXP-192:RP11-115G01"
"1445",7,38962951,"R:A-MEXP-192:RP11-1017N07"
"1446",7,39302813,"R:A-MEXP-192:RP11-64I2"
"1447",7,39382963,"R:A-MEXP-192:RP11-112L04"
"1448",7,39479591,"R:A-MEXP-192:RP11-125N16"
"1449",7,39879155,"R:A-MEXP-192:GS1-85G10"
"1450",7,39887067,"R:A-MEXP-192:RP11-373L21"
"1451",7,40489470,"R:A-MEXP-192:RP11-1041D03"
"1452",7,40625167,"R:A-MEXP-192:RP11-3L22"
"1453",7,40747148,"R:A-MEXP-192:CTC-520A9"
"1454",7,40896698,"R:A-MEXP-192:RP11-15M23"
"1455",7,41198124,"R:A-MEXP-192:RP11-70D20"
"1456",7,41517284,"R:A-MEXP-192:RP11-1017O23"
"1457",7,41736185,"R:A-MEXP-192:RP11-1012K18"
"1458",7,42454349,"R:A-MEXP-192:RP11-100C21"
"1459",7,42860676,"R:A-MEXP-192:RP11-141P12"
"1460",7,42984254,"R:A-MEXP-192:CTC-232O9"
"1461",7,44243286,"R:A-MEXP-192:RP11-112B07"
"1462",7,44280570,"R:A-MEXP-192:GS1-8A1"
"1463",7,44401842,"R:A-MEXP-192:RP11-52M17"
"1464",7,44493215,"R:A-MEXP-192:RP11-1050D07"
"1465",7,45889234,"R:A-MEXP-192:RP11-126K07"
"1466",7,45998304,"R:A-MEXP-192:GS1-220D8"
"1467",7,46909114,"R:A-MEXP-192:RP11-146C01"
"1468",7,46909133,"R:A-MEXP-192:RP11-1019H03"
"1469",7,47050312,"R:A-MEXP-192:RP11-271O10"
"1470",7,47375651,"R:A-MEXP-192:RP11-11D14"
"1471",7,47416713,"R:A-MEXP-192:GS1-207I13"
"1472",7,47849699,"R:A-MEXP-192:RP11-123F04"
"1473",7,48394519,"R:A-MEXP-192:RP11-137P13"
"1474",7,49660072,"R:A-MEXP-192:RP11-431A5"
"1475",7,49805790,"R:A-MEXP-192:GS1-202O8"
"1476",7,50757191,"R:A-MEXP-192:RP11-15L23"
"1477",7,50912237,"R:A-MEXP-192:RP11-1016N08"
"1478",7,51644061,"R:A-MEXP-192:RP11-97H06"
"1479",7,52061348,"R:A-MEXP-192:GS1-32L15"
"1480",7,53398837,"R:A-MEXP-192:GS1-6E1"
"1481",7,54412716,"R:A-MEXP-192:RP11-1013E24"
"1482",7,54741202,"R:A-MEXP-192:RP11-81B20"
"1483",7,54903387,"R:A-MEXP-192:RP11-14K11"
"1484",7,55238304,"R:A-MEXP-192:RP11-97P11"
"1485",7,55274089,"R:A-MEXP-192:RP11-34J24"
"1486",7,55275315,"R:A-MEXP-192:RP11-29K01"
"1487",7,55299745,"R:A-MEXP-192:RP11-251I15"
"1488",7,55312516,"R:A-MEXP-192:RP11-126O12"
"1489",7,55782523,"R:A-MEXP-192:RP11-15K19"
"1490",7,55905570,"R:A-MEXP-192:RP11-250C21"
"1491",7,55999384,"R:A-MEXP-192:GS1-75C20"
"1492",7,56133412,"R:A-MEXP-192:RP11-290G21"
"1493",7,56274224,"R:A-MEXP-192:RP11-338G19"
"1494",7,56738768,"R:A-MEXP-192:RP11-67O05"
"1495",7,57152883,"R:A-MEXP-192:RP11-114G11"
"1496",7,61822024,"R:A-MEXP-192:RP11-45N18"
"1497",7,62233695,"R:A-MEXP-192:GS216H24"
"1498",7,62547744,"R:A-MEXP-192:RP11-403B15"
"1499",7,63426651,"R:A-MEXP-192:RP11-_SEQ_MOVED_417N6"
"1500",7,63578358,"R:A-MEXP-192:RP11-90O18"
"1501",7,64838652,"R:A-MEXP-192:RP11-1012E10"
"1502",7,65037371,"R:A-MEXP-192:CTC-247K5"
"1503",7,65816258,"R:A-MEXP-192:CTB-88A9"
"1504",7,65867497,"R:A-MEXP-192:RP11-214K14"
"1505",7,66465758,"R:A-MEXP-192:GS1-208J7"
"1506",7,67246868,"R:A-MEXP-192:RP11-545M1"
"1507",7,67483109,"R:A-MEXP-192:CTC-325E15"
"1508",7,67640495,"R:A-MEXP-192:RP11-227E04"
"1509",7,67843676,"R:A-MEXP-192:RP11-114E12"
"1510",7,67884459,"R:A-MEXP-192:RP11-1021O09"
"1511",7,68509920,"R:A-MEXP-192:RP11-1015B20"
"1512",7,68659462,"R:A-MEXP-192:RP11-170H15"
"1513",7,68796169,"R:A-MEXP-192:RP11-1066M04"
"1514",7,68835928,"R:A-MEXP-192:RP11-1005G07_1"
"1515",7,68840669,"R:A-MEXP-192:RP11-232F14"
"1516",7,69021654,"R:A-MEXP-192:RP11-96O16"
"1517",7,69203611,"R:A-MEXP-192:RP11-1005B24"
"1518",7,69537606,"R:A-MEXP-192:GS1-35C5"
"1519",7,69577323,"R:A-MEXP-192:RP11-1008A06"
"1520",7,69645461,"R:A-MEXP-192:RP11-82A15"
"1521",7,70986843,"R:A-MEXP-192:RP11-471N21"
"1522",7,71178377,"R:A-MEXP-192:RP11-193J17"
"1523",7,71218084,"R:A-MEXP-192:GS1-240H2"
"1524",7,71464807,"R:A-MEXP-192:RP11-35P20"
"1525",7,71598668,"R:A-MEXP-192:RP11-50D02"
"1526",7,71712848,"R:A-MEXP-192:RP11-78P11"
"1527",7,71804426,"R:A-MEXP-192:RG203H3"
"1528",7,72223459,"R:A-MEXP-192:RP11-1008H17"
"1529",7,72854924,"R:A-MEXP-192:CTB-51J22"
"1530",7,73431532,"R:A-MEXP-192:RP11-137E08"
"1531",7,75022495,"R:A-MEXP-192:RP11-1020I08"
"1532",7,75396896,"R:A-MEXP-192:RP11-611E03"
"1533",7,77318468,"R:A-MEXP-192:RP11-1001L05"
"1534",7,77730075,"R:A-MEXP-192:RP11-60N02"
"1535",7,77747225,"R:A-MEXP-192:GS1-17A10"
"1536",7,79519182,"R:A-MEXP-192:GS1-27F18"
"1537",7,79532270,"R:A-MEXP-192:RP11-228F05"
"1538",7,79850513,"R:A-MEXP-192:RP11-90K10"
"1539",7,80243478,"R:A-MEXP-192:RP11-1010I19"
"1540",7,81530672,"R:A-MEXP-192:GS1-53N21"
"1541",7,81755744,"R:A-MEXP-192:RP11-1020M16"
"1542",7,82641745,"R:A-MEXP-192:RP11-126A20"
"1543",7,83496563,"R:A-MEXP-192:GS1-35M23"
"1544",7,83717653,"R:A-MEXP-192:RP11-1051K20"
"1545",7,84188365,"R:A-MEXP-192:RP11-22M18"
"1546",7,85893723,"R:A-MEXP-192:GS1-207P11"
"1547",7,87477873,"R:A-MEXP-192:CTB-102E19"
"1548",7,88022288,"R:A-MEXP-192:RP11-46O13"
"1549",7,88624736,"R:A-MEXP-192:RP11-1022J17"
"1550",7,89991290,"R:A-MEXP-192:CTB-141D22"
"1551",7,92116576,"R:A-MEXP-192:CTC-332K22"
"1552",7,92243854,"R:A-MEXP-192:CTB-79L9"
"1553",7,92450836,"R:A-MEXP-192:RP11-126B08"
"1554",7,92507499,"R:A-MEXP-192:RP11-49N15"
"1555",7,93159902,"R:A-MEXP-192:RP11-1041E14"
"1556",7,93681199,"R:A-MEXP-192:CTB-192P6"
"1557",7,94075628,"R:A-MEXP-192:RP11-1010P09"
"1558",7,94767277,"R:A-MEXP-192:RP11-127F03"
"1559",7,95259716,"R:A-MEXP-192:RP11-32C15"
"1560",7,95394380,"R:A-MEXP-192:RP11-190J02"
"1561",7,96030380,"R:A-MEXP-192:RP11-1006P05"
"1562",7,96630683,"R:A-MEXP-192:CTC-224F8"
"1563",7,97535206,"R:A-MEXP-192:CTC-322M7"
"1564",7,98067793,"R:A-MEXP-192:RP11-10D8"
"1565",7,98888945,"R:A-MEXP-192:RP11-522F06"
"1566",7,98913318,"R:A-MEXP-192:RP11-388A10_1"
"1567",7,99442933,"R:A-MEXP-192:RP11-101E09"
"1568",7,100289508,"R:A-MEXP-192:CTB-140E3"
"1569",7,100298539,"R:A-MEXP-192:RP11-213E22"
"1570",7,100690773,"R:A-MEXP-192:RP11-337G3"
"1571",7,100690787,"R:A-MEXP-192:RP11-370F15"
"1572",7,101341861,"R:A-MEXP-192:RP11-666G06"
"1573",7,101433461,"R:A-MEXP-192:CTC-305I2"
"1574",7,101455652,"R:A-MEXP-192:RP11-163M05"
"1575",7,104160557,"R:A-MEXP-192:CTB-66D11"
"1576",7,104207163,"R:A-MEXP-192:RP11-72J24"
"1577",7,105146147,"R:A-MEXP-192:RP11-395C11"
"1578",7,105596711,"R:A-MEXP-192:RP11-_SEQ_MOVED_1021L11"
"1579",7,106338795,"R:A-MEXP-192:RP11-61C18"
"1580",7,106628898,"R:A-MEXP-192:CTB-20D2"
"1581",7,106781327,"R:A-MEXP-192:RP11-46J20"
"1582",7,107277078,"R:A-MEXP-192:RP11-77E02"
"1583",7,107940949,"R:A-MEXP-192:RP11-86P18"
"1584",7,108102121,"R:A-MEXP-192:CTB-22K14"
"1585",7,111129098,"R:A-MEXP-192:CTC-277H20"
"1586",7,111233618,"R:A-MEXP-192:RP11-92J13"
"1587",7,111943780,"R:A-MEXP-192:RP11-12L9"
"1588",7,114143315,"R:A-MEXP-192:RP11-78C11"
"1589",7,114331575,"R:A-MEXP-192:CTC-264L4"
"1590",7,115008147,"R:A-MEXP-192:RP11-110C11"
"1591",7,115396971,"R:A-MEXP-192:RP11-95L16"
"1592",7,115435038,"R:A-MEXP-192:RP11-51M22"
"1593",7,115666509,"R:A-MEXP-192:RP11-390C06"
"1594",7,119361183,"R:A-MEXP-192:GS1-74E4"
"1595",7,120313400,"R:A-MEXP-192:RP11-140O21"
"1596",7,120531695,"R:A-MEXP-192:GS1-193F11"
"1597",7,121295225,"R:A-MEXP-192:RP11-112P04"
"1598",7,121434699,"R:A-MEXP-192:RP11-48O1"
"1599",7,121881938,"R:A-MEXP-192:GS1-80F7"
"1600",7,122819601,"R:A-MEXP-192:RP11-1050J14"
"1601",7,123962055,"R:A-MEXP-192:CTC-361L6"
"1602",7,125481485,"R:A-MEXP-192:CTB-97E14"
"1603",7,125920519,"R:A-MEXP-192:RP11-1012J22"
"1604",7,125973350,"R:A-MEXP-192:RP11-9B4"
"1605",7,127209175,"R:A-MEXP-192:RP11-1020L24"
"1606",7,127306770,"R:A-MEXP-192:CTB-162H9"
"1607",7,128721116,"R:A-MEXP-192:GS1-259E18"
"1608",7,128796370,"R:A-MEXP-192:RP11-1050A04"
"1609",7,129087862,"R:A-MEXP-192:RP11-19G12"
"1610",7,129557648,"R:A-MEXP-192:RP11-38P11"
"1611",7,129578374,"R:A-MEXP-192:RP11-2E11"
"1612",7,129820753,"R:A-MEXP-192:GS1-18N22"
"1613",7,131300798,"R:A-MEXP-192:GS1-199H20"
"1614",7,132096915,"R:A-MEXP-192:RP11-1022A11"
"1615",7,132850218,"R:A-MEXP-192:RP11-118J20"
"1616",7,133293963,"R:A-MEXP-192:GS1-9J21"
"1617",7,134028053,"R:A-MEXP-192:RP11-1018P10_1"
"1618",7,134546621,"R:A-MEXP-192:RP11-140I14"
"1619",7,135587001,"R:A-MEXP-192:RP11-69G14_1"
"1620",7,135938270,"R:A-MEXP-192:GS1-180P12"
"1621",7,136158265,"R:A-MEXP-192:RP11-88K04"
"1622",7,136354720,"R:A-MEXP-192:RP11-397F4"
"1623",7,136641566,"R:A-MEXP-192:RP11-22G20"
"1624",7,136669942,"R:A-MEXP-192:RP11-148F17"
"1625",7,136957155,"R:A-MEXP-192:RP11-29B3"
"1626",7,137611110,"R:A-MEXP-192:CTB-162P22"
"1627",7,137650547,"R:A-MEXP-192:RP11-137O04"
"1628",7,137725987,"R:A-MEXP-192:RP11-269N18"
"1629",7,138332930,"R:A-MEXP-192:RP11-236O18"
"1630",7,138514761,"R:A-MEXP-192:RP11-172L23"
"1631",7,139237443,"R:A-MEXP-192:GS1-119B11"
"1632",7,141152828,"R:A-MEXP-192:CTC-574G24"
"1633",7,141931658,"R:A-MEXP-192:RP11-_SEQ_MOVED_363M21"
"1634",7,141983496,"R:A-MEXP-192:RP11-352D20"
"1635",7,142791137,"R:A-MEXP-192:RP11-373O9"
"1636",7,142888442,"R:A-MEXP-192:RP11-411I20"
"1637",7,143015616,"R:A-MEXP-192:CTC-219J18"
"1638",7,143039542,"R:A-MEXP-192:RP11-188A12"
"1639",7,144760242,"R:A-MEXP-192:GS1-53I5"
"1640",7,147488874,"R:A-MEXP-192:GS1-206P22"
"1641",7,147785989,"R:A-MEXP-192:RP11-106C06"
"1642",7,147953626,"R:A-MEXP-192:RP11-81I21"
"1643",7,149924993,"R:A-MEXP-192:CTB-156O8"
"1644",7,150394107,"R:A-MEXP-192:RP11-008H07"
"1645",7,150576591,"R:A-MEXP-192:RP11-236I04"
"1646",7,150957759,"R:A-MEXP-192:RP11-244P13"
"1647",7,150974336,"R:A-MEXP-192:RP11-43L19"
"1648",7,151004683,"R:A-MEXP-192:GS1-203O3"
"1649",7,153471370,"R:A-MEXP-192:RP11-86L18"
"1650",7,154995723,"R:A-MEXP-192:GS1-121J16"
"1651",7,156220881,"R:A-MEXP-192:RP11-351O24"
"1652",7,156451653,"R:A-MEXP-192:RP11-333G1"
"1653",7,158046817,"R:A-MEXP-192:GS1-53F14"
"1654",8,287041,"R:A-MEXP-192:RP11-_SEQ_MOVED_523L11"
"1655",8,345059,"R:A-MEXP-192:RP11-412M23"
"1656",8,417985,"R:A-MEXP-192:RP11-378D13"
"1657",8,1790659,"R:A-MEXP-192:RP11-412I11"
"1658",8,2080646,"R:A-MEXP-192:RP11-355I15"
"1659",8,4554176,"R:A-MEXP-192:RP11-337D8"
"1660",8,4559870,"R:A-MEXP-192:RP11-417A24"
"1661",8,4579419,"R:A-MEXP-192:RP11-389F9"
"1662",8,5733806,"R:A-MEXP-192:RP11-323I24"
"1663",8,7582067,"R:A-MEXP-192:RP11-499J9"
"1664",8,9085242,"R:A-MEXP-192:RP11-455C13"
"1665",8,9097558,"R:A-MEXP-192:RP11-547F23"
"1666",8,10323539,"R:A-MEXP-192:RP11-356F24"
"1667",8,11570974,"R:A-MEXP-192:RP11-297K5"
"1668",8,11681975,"R:A-MEXP-192:RP11-293J10"
"1669",8,12815052,"R:A-MEXP-192:RP11-507P14"
"1670",8,12836406,"R:A-MEXP-192:RP11-550F11"
"1671",8,15546826,"R:A-MEXP-192:RP11-547A16"
"1672",8,17472803,"R:A-MEXP-192:RP11-343L2"
"1673",8,17511785,"R:A-MEXP-192:RP11-326L2"
"1674",8,17573753,"R:A-MEXP-192:RP11-333L7"
"1675",8,17798346,"R:A-MEXP-192:RP11-398K21"
"1676",8,17947687,"R:A-MEXP-192:RP11-392P23"
"1677",8,19740259,"R:A-MEXP-192:RP11-402K21"
"1678",8,20005292,"R:A-MEXP-192:RP11-353K12"
"1679",8,20149200,"R:A-MEXP-192:RP11-399K16"
"1680",8,21840800,"R:A-MEXP-192:RP11-507M15"
"1681",8,22008082,"R:A-MEXP-192:RP11-515L12"
"1682",8,22430856,"R:A-MEXP-192:RP11-514H7"
"1683",8,22592520,"R:A-MEXP-192:RP11-350I14"
"1684",8,23344880,"R:A-MEXP-192:RP11-304K15"
"1685",8,24719567,"R:A-MEXP-192:RP11-546G1"
"1686",8,24719609,"R:A-MEXP-192:RP11-531G21"
"1687",8,24750181,"R:A-MEXP-192:RP11-543H14"
"1688",8,27503832,"R:A-MEXP-192:RP11-501B1"
"1689",8,27590589,"R:A-MEXP-192:RP11-545K24"
"1690",8,27646850,"R:A-MEXP-192:RP11-491A6"
"1691",8,28443475,"R:A-MEXP-192:RP11-404O22"
"1692",8,28443478,"R:A-MEXP-192:RP11-380C6"
"1693",8,28449836,"R:A-MEXP-192:RP11-573F15"
"1694",8,28486870,"R:A-MEXP-192:RP11-441H5"
"1695",8,29112691,"R:A-MEXP-192:RP11-363A9"
"1696",8,29174621,"R:A-MEXP-192:RP11-355M10"
"1697",8,30636680,"R:A-MEXP-192:RP11-563A20"
"1698",8,30654540,"R:A-MEXP-192:RP11-465K4"
"1699",8,30709603,"R:A-MEXP-192:RP11-440D14"
"1700",8,30716275,"R:A-MEXP-192:RP11-486I6"
"1701",8,33533712,"R:A-MEXP-192:RP11-539P2"
"1702",8,36896997,"R:A-MEXP-192:RP11-439C4"
"1703",8,36912380,"R:A-MEXP-192:RP11-554H9"
"1704",8,37881795,"R:A-MEXP-192:RP11-457O21"
"1705",8,38036790,"R:A-MEXP-192:RP11-441J15"
"1706",8,38810365,"R:A-MEXP-192:RP11-576M6"
"1707",8,38945441,"R:A-MEXP-192:RP11-551D4"
"1708",8,39035763,"R:A-MEXP-192:RP11-309M21"
"1709",8,41405682,"R:A-MEXP-192:RP11-360L9"
"1710",8,41411028,"R:A-MEXP-192:RP11-407N24"
"1711",8,41548832,"R:A-MEXP-192:RP11-411A18"
"1712",8,41601438,"R:A-MEXP-192:RP11-327J4"
"1713",8,42114932,"R:A-MEXP-192:RP11-369O8"
"1714",8,42147443,"R:A-MEXP-192:RP11-372C6"
"1715",8,42348329,"R:A-MEXP-192:RP11-392P18"
"1716",8,48787057,"R:A-MEXP-192:RP11-327M15"
"1717",8,48984802,"R:A-MEXP-192:RP11-350J24"
"1718",8,49839398,"R:A-MEXP-192:RP11-375J20"
"1719",8,49996927,"R:A-MEXP-192:RP11-297G2"
"1720",8,52827469,"R:A-MEXP-192:RP11-368P4"
"1721",8,52849331,"R:A-MEXP-192:RP11-427F6"
"1722",8,52939513,"R:A-MEXP-192:RP11-308L3"
"1723",8,53010292,"R:A-MEXP-192:RP11-322J20"
"1724",8,53538211,"R:A-MEXP-192:RP11-468A12"
"1725",8,53591168,"R:A-MEXP-192:RP11-505J22"
"1726",8,53698223,"R:A-MEXP-192:RP11-461B21"
"1727",8,54759120,"R:A-MEXP-192:RP11-441J23"
"1728",8,55187348,"R:A-MEXP-192:RP11-347N10"
"1729",8,55222636,"R:A-MEXP-192:RP11-425E12"
"1730",8,56613664,"R:A-MEXP-192:RP11-569G18"
"1731",8,56945397,"R:A-MEXP-192:RP11-446E9"
"1732",8,62696903,"R:A-MEXP-192:RP11-348C4"
"1733",8,64106612,"R:A-MEXP-192:RP11-480E18"
"1734",8,64136524,"R:A-MEXP-192:RP11-490N8"
"1735",8,66548028,"R:A-MEXP-192:RP11-382B23"
"1736",8,66666769,"R:A-MEXP-192:RP11-358H1"
"1737",8,67215682,"R:A-MEXP-192:RP11-405P5"
"1738",8,67973508,"R:A-MEXP-192:RP11-409C17"
"1739",8,68005975,"R:A-MEXP-192:RP11-_SEQ_MOVED_413P7"
"1740",8,69094539,"R:A-MEXP-192:RP11-566L6"
"1741",8,70717988,"R:A-MEXP-192:RP11-352F8"
"1742",8,70734680,"R:A-MEXP-192:RP11-392G13"
"1743",8,73980144,"R:A-MEXP-192:RP11-531A24"
"1744",8,73983789,"R:A-MEXP-192:RP11-519A1"
"1745",8,74137886,"R:A-MEXP-192:RP11-538B1"
"1746",8,74306899,"R:A-MEXP-192:RP11-475F8"
"1747",8,75247524,"R:A-MEXP-192:RP11-503K13"
"1748",8,78022866,"R:A-MEXP-192:RP11-384N9"
"1749",8,78043568,"R:A-MEXP-192:RP11-294F1"
"1750",8,78043817,"R:A-MEXP-192:RP11-375C7"
"1751",8,78057897,"R:A-MEXP-192:RP11-425G16"
"1752",8,79527811,"R:A-MEXP-192:RP11-494N8"
"1753",8,79541047,"R:A-MEXP-192:RP11-498K1"
"1754",8,79555138,"R:A-MEXP-192:RP11-542I22"
"1755",8,79557072,"R:A-MEXP-192:RP11-553P17"
"1756",8,79560862,"R:A-MEXP-192:RP11-549D13"
"1757",8,81638547,"R:A-MEXP-192:RP11-565E11"
"1758",8,81862897,"R:A-MEXP-192:RP11-486C6"
"1759",8,82581974,"R:A-MEXP-192:RP11-571J10"
"1760",8,82693685,"R:A-MEXP-192:RP11-575N2"
"1761",8,82838094,"R:A-MEXP-192:RP11-457A18"
"1762",8,84462848,"R:A-MEXP-192:RP11-304E2"
"1763",8,85837226,"R:A-MEXP-192:RP11-510K1"
"1764",8,85868042,"R:A-MEXP-192:RP11-546E14"
"1765",8,85996947,"R:A-MEXP-192:RP11-488O1"
"1766",8,86450349,"R:A-MEXP-192:RP11-317J10"
"1767",8,87584960,"R:A-MEXP-192:RP11-517I23"
"1768",8,92893286,"R:A-MEXP-192:RP11-302P1"
"1769",8,93036394,"R:A-MEXP-192:RP11-403O15"
"1770",8,94625100,"R:A-MEXP-192:RP11-483D2"
"1771",8,94815570,"R:A-MEXP-192:RP11-467C8"
"1772",8,97212665,"R:A-MEXP-192:RP11-_SEQ_MOVED_490O20"
"1773",8,97248160,"R:A-MEXP-192:RP11-_SEQ_MOVED_537J8"
"1774",8,97287640,"R:A-MEXP-192:RP11-_SEQ_MOVED_542K4"
"1775",8,97296677,"R:A-MEXP-192:RP11-550K14"
"1776",8,97538870,"R:A-MEXP-192:RP11-365G21"
"1777",8,97561124,"R:A-MEXP-192:RP11-407I8"
"1778",8,97692587,"R:A-MEXP-192:RP11-380H5"
"1779",8,110484783,"R:A-MEXP-192:RP11-357L7"
"1780",8,110612054,"R:A-MEXP-192:RP11-401D19"
"1781",8,116805726,"R:A-MEXP-192:RP11-1007F10"
"1782",8,117853699,"R:A-MEXP-192:RP11-307H20"
"1783",8,117873909,"R:A-MEXP-192:RP11-367C15"
"1784",8,123796636,"R:A-MEXP-192:RP11-302N12"
"1785",8,123796680,"R:A-MEXP-192:RP11-302N13"
"1786",8,123828380,"R:A-MEXP-192:RP11-384N3"
"1787",8,123870109,"R:A-MEXP-192:RP11-324I17"
"1788",8,125973088,"R:A-MEXP-192:RP11-300I14"
"1789",8,127505400,"R:A-MEXP-192:RP11-475L4"
"1790",8,127567638,"R:A-MEXP-192:RP11-435M5"
"1791",8,127583059,"R:A-MEXP-192:RP11-573L1"
"1792",8,127596128,"R:A-MEXP-192:RP11-480O15"
"1793",8,127606038,"R:A-MEXP-192:RP11-511E13"
"1794",8,127625134,"R:A-MEXP-192:RP11-485C3"
"1795",8,127630886,"R:A-MEXP-192:RP11-503H2"
"1796",8,128043209,"R:A-MEXP-192:RP11-558H5"
"1797",8,128064539,"R:A-MEXP-192:RP11-524D19"
"1798",8,130254862,"R:A-MEXP-192:RP11-480P1"
"1799",8,130296091,"R:A-MEXP-192:RP11-542E14"
"1800",8,133061944,"R:A-MEXP-192:RP11-535E5"
"1801",8,133096838,"R:A-MEXP-192:RP11-449N15"
"1802",8,133126128,"R:A-MEXP-192:RP11-448N16"
"1803",8,139181474,"R:A-MEXP-192:RP11-383L10"
"1804",8,142097125,"R:A-MEXP-192:RP11-534I23"
"1805",8,142117677,"R:A-MEXP-192:RP11-502G13"
"1806",8,144572963,"R:A-MEXP-192:RP11-576M18"
"1807",9,117641,"R:A-MEXP-192:RP11-426K24"
"1808",9,227902,"R:A-MEXP-192:RP11-454I13"
"1809",9,236835,"R:A-MEXP-192:RP11-393D13"
"1810",9,442109,"R:A-MEXP-192:RP11-453I1"
"1811",9,601034,"R:A-MEXP-192:RP11-342N10"
"1812",9,674636,"R:A-MEXP-192:RP11-318K10"
"1813",9,4237248,"R:A-MEXP-192:RP11-531G8"
